step,tokens_seen,epoch_frac,loss,perplexity,z_loss,lr_muon,lr_adamw,grad_norm_muon,grad_norm_adamw,gdn_grad_norm,swa_grad_norm,gqa_grad_norm,tokens_per_sec,gpu_mem_mb,peak_gpu_mem_mb,elapsed_s
2750,720544000,0.07416,3.11414,22.132,0.0170946,0.01984021369491492,0.00029760320542372373,0.06624223291873932,0.09955652803182602,0.04992280635329895,0.0,0.0,19793.3,1996.4,9105.1,35332.1
2760,723164160,0.07443,3.30718,26.854,0.0167657,0.01983875817502773,0.0002975813726254159,0.06503024697303772,0.10142788290977478,0.056955609754724655,0.0,0.0,20525.2,1996.4,9105.1,35470.6
2770,725784320,0.0747,3.33353,27.577,0.0165523,0.01983729611579476,0.0002975594417369213,0.07451258599758148,0.10319335013628006,0.05314656873936871,0.0,0.0,20293.5,1996.4,9105.1,35598.3
2780,728404480,0.07497,3.32815,27.426,0.016673,0.019835827518297704,0.00029753741277446555,0.07545245438814163,0.11178763210773468,0.06197425932528687,0.0,0.0,20520.6,1996.4,9105.1,35725.9
2790,731024640,0.07524,3.36306,28.403,0.0165678,0.019834352383623112,0.00029751528575434666,0.06719497591257095,0.10126333683729172,0.04924948935669979,0.0,0.0,20515.9,1996.4,9105.1,35853.7
2800,733644800,0.07551,3.38772,29.118,0.0163803,0.019832870712862355,0.0002974930606929353,0.06794549524784088,0.1019057035446167,0.056268947985598256,0.0,0.0,20513.6,1996.4,9105.1,35981.3
2810,736264960,0.07578,3.17176,23.456,0.0166495,0.019831382507111646,0.00029747073760667467,0.06550353765487671,0.09513333439826965,0.04492280834854508,0.0,0.0,20518.7,1996.4,9105.1,36109.1
2820,738885120,0.07605,3.3465,27.938,0.0165133,0.019829887767472035,0.0002974483165120805,0.06646130979061127,0.10610660165548325,0.05493984737923184,0.0,0.0,20280.9,1996.4,9105.1,36236.9
2830,741505280,0.07632,3.25168,25.406,0.016696,0.0198283864950494,0.000297425797425741,0.068975068628788,0.10154493898153305,0.04937493740776499,0.0,0.0,20524.1,1996.4,9105.1,36364.4
2840,744125440,0.07659,3.34596,27.929,0.0163084,0.019826878690954463,0.0002974031803643169,0.06970743834972382,0.09798233211040497,0.05018389908754826,0.0,0.0,20528.7,1996.4,9105.1,36492.1
2850,746745600,0.07686,3.30362,26.765,0.0165465,0.01982536435630276,0.00029738046534454136,0.0683043822646141,0.10050100833177567,0.043957783135331135,0.0,0.0,20531.8,1996.4,9105.1,36619.7
2860,749365760,0.07713,3.24961,25.354,0.0166881,0.01982384349221468,0.00029735765238322014,0.06341523677110672,0.0954160988330841,0.04683780002034986,0.0,0.0,19823.2,1996.4,9105.1,36749.2
2870,751985920,0.0774,3.31661,27.116,0.0164709,0.019822316099815426,0.00029733474149723136,0.06537510454654694,0.0993385761976242,0.046648313229544866,0.0,0.0,20443.6,1996.4,9105.1,36880.1
2880,754606080,0.07767,3.36065,28.346,0.0161556,0.019820782180235037,0.00029731173270352554,0.07035408169031143,0.11392275243997574,0.06491505940965264,0.0,0.0,19804.9,1996.4,9105.1,37016.4
2890,757226240,0.07794,3.35026,28.048,0.0163341,0.019819241734608393,0.00029728862601912585,0.06544419378042221,0.1038079708814621,0.05736104721087565,0.0,0.0,20539.0,1996.4,9105.1,37146.4
2900,759846400,0.07821,3.26191,25.672,0.0164935,0.01981769476407518,0.0002972654214611276,0.06126293167471886,0.09522987902164459,0.042900586113752574,0.0,0.0,19820.3,1996.4,9105.1,37274.4
2910,762466560,0.07848,3.30309,26.753,0.0164467,0.019816141269779923,0.0002972421190466988,0.06525073200464249,0.11191430687904358,0.05673979139585154,0.0,0.0,19913.7,1996.4,9105.1,37406.6
2920,765086720,0.07875,3.21844,24.585,0.0163004,0.019814581252871975,0.0002972187187930796,0.06543643772602081,0.10145741701126099,0.04880516830945357,0.0,0.0,19807.7,1996.4,9105.1,37535.7
2930,767706880,0.07902,3.27158,25.92,0.0165576,0.019813014714505518,0.0002971952207175827,0.06769561022520065,0.1103503629565239,0.053422070692293926,0.0,0.0,20528.0,1996.4,9105.1,37666.7
2940,770327040,0.07929,3.24957,25.36,0.0164037,0.019811441655839545,0.00029717162483759317,0.062017470598220825,0.09906141459941864,0.04910998170135291,0.0,0.0,20212.2,1996.4,9105.1,37797.8
2950,772947200,0.07956,3.30694,26.863,0.0162048,0.01980986207803789,0.00029714793117056827,0.06269959360361099,0.10379793494939804,0.05145558333851837,0.0,0.0,19937.9,1996.4,9105.1,37930.1
2960,775567360,0.07983,3.26136,25.663,0.0163061,0.019808275982269193,0.0002971241397340379,0.06546050310134888,0.09918099641799927,0.04841542429807435,0.0,0.0,19395.4,1996.4,9105.1,38063.4
2970,778187520,0.0801,3.35247,28.113,0.0162245,0.019806683369706934,0.00029710025054560397,0.06263364851474762,0.10449589788913727,0.051592396809799546,0.0,0.0,19515.7,1996.4,9105.1,38197.9
2980,780807680,0.08037,3.31151,26.984,0.0162771,0.0198050842415294,0.000297076263622941,0.06737465411424637,0.10591031610965729,0.051018970281127854,0.0,0.0,19561.4,1996.4,9105.1,38333.3
2990,783427840,0.08064,3.196,24.042,0.0161957,0.01980347859891971,0.00029705217898379557,0.064820796251297,0.09934629499912262,0.05554276140141768,0.0,0.0,20342.5,1996.4,9105.1,38464.8
3000,786048000,0.08091,3.30055,26.69,0.0162515,0.019801866443065787,0.00029702799664598677,0.06110357493162155,0.09926502406597137,0.05047321863314059,0.0,0.0,20041.9,1996.4,9105.1,38598.3
3010,788668160,0.08118,3.35291,28.13,0.0160748,0.01980024777516039,0.00029700371662740586,0.06090056151151657,0.11190102994441986,0.059130028085278216,0.0,0.0,19938.2,1996.4,9105.1,38736.8
3020,791288320,0.08145,3.38354,29.007,0.0159992,0.01979862259640109,0.00029697933894601633,0.06962060928344727,0.0992320254445076,0.048381186323189586,0.0,0.0,19895.3,1996.4,9105.1,38866.4
3030,793908480,0.08172,3.14298,22.801,0.0161731,0.019796990907990274,0.00029695486361985406,0.06207164004445076,0.09731677919626236,0.04069079529480204,0.0,0.0,19746.7,1996.4,9105.1,38998.8
3040,796528640,0.08198,3.27032,25.901,0.0160244,0.019795352711135136,0.000296930290667027,0.06806862354278564,0.1165679544210434,0.05094147298732729,0.0,0.0,19790.0,1996.4,9105.1,39131.1
3050,799148800,0.08225,3.24542,25.262,0.0161022,0.019793708007047703,0.0002969056201057155,0.06373573839664459,0.09857650846242905,0.04971622900173314,0.0,0.0,19836.1,1996.4,9105.1,39263.4
3060,801768960,0.08252,3.32576,27.38,0.0159553,0.019792056796944808,0.0002968808519541721,0.0674641951918602,0.10135047882795334,0.053913867699653596,0.0,0.0,19813.7,1996.4,9105.1,39395.6
3070,804389120,0.08279,3.20393,24.236,0.0160874,0.01979039908204809,0.00029685598623072133,0.06678840517997742,0.10671019554138184,0.06144767347311175,0.0,0.0,19805.9,1996.4,9105.1,39527.8
3080,807009280,0.08306,3.2675,25.827,0.01607,0.019788734863584016,0.0002968310229537602,0.06351189315319061,0.09899020195007324,0.04968346645110908,0.0,0.0,19583.5,1996.4,9105.1,39660.0
3090,809629440,0.08333,3.25063,25.396,0.0160242,0.019787064142783847,0.0002968059621417577,0.07416599988937378,0.10106050968170166,0.0570924570264729,0.0,0.0,19781.2,1996.4,9105.1,39792.3
3100,812249600,0.0836,3.26295,25.709,0.0161083,0.019785386920883673,0.00029678080381325507,0.06842368841171265,0.1050654873251915,0.055166208697724095,0.0,0.0,19796.8,1996.4,9105.1,39924.7
3110,814869760,0.08387,3.22088,24.655,0.0158999,0.01978370319912438,0.00029675554798686563,0.0676865354180336,0.10867425054311752,0.06913161696624767,0.0,0.0,19819.1,1996.4,9105.1,40056.8
3120,817489920,0.08414,3.27637,26.061,0.0159292,0.019782012978751668,0.000296730194681275,0.06338278949260712,0.10275038331747055,0.04782966989960736,0.0,0.0,19824.8,1996.4,9105.1,40189.1
3130,820110080,0.08441,3.32088,27.249,0.015874,0.01978031626101604,0.0002967047439152406,0.059925924986600876,0.10323157161474228,0.05706004570681563,0.0,0.0,19808.1,1996.4,9105.1,40327.8
3140,822730240,0.08468,3.4061,29.687,0.0153736,0.01977861304717282,0.00029667919570759227,0.06882064789533615,0.10447986423969269,0.05411154017852655,0.0,0.0,19307.5,1996.4,9105.1,40461.1
3150,825350400,0.08495,3.24269,25.201,0.01582,0.01977690333848213,0.00029665355007723194,0.06054682284593582,0.0962175503373146,0.04206261380064698,0.0,0.0,20532.9,1996.4,9105.1,40589.6
3160,827970560,0.08522,3.30555,26.835,0.0158335,0.019775187136208884,0.00029662780704313327,0.06684549152851105,0.09990208595991135,0.049298909723892705,0.0,0.0,20535.2,1996.4,9105.1,40717.0
3170,830590720,0.08549,3.30385,26.8,0.0154615,0.019773464441622823,0.0002966019666243423,0.07357290387153625,0.09862139821052551,0.054937940413106755,0.0,0.0,20533.3,1996.4,9105.1,40844.7
3180,833210880,0.08576,3.20261,24.209,0.0158886,0.01977173525599848,0.0002965760288399772,0.06293919682502747,0.10256899893283844,0.04993474254988978,0.0,0.0,20537.8,1996.4,9105.1,40972.4
3190,835831040,0.08603,3.4251,30.242,0.015874,0.019769999580615184,0.00029654999370922776,0.06488683819770813,0.1024162620306015,0.049813019556856165,0.0,0.0,20522.2,1996.4,9105.1,41099.9
3200,838451200,0.0863,3.30654,26.866,0.0156933,0.019768257416757078,0.00029652386125135613,0.07025418430566788,0.1091219037771225,0.05928048792592402,0.0,0.0,20524.6,1996.4,9105.1,41227.5
3210,841071360,0.08657,3.2355,25.023,0.0157247,0.0197665087657131,0.0002964976314856965,0.061817001551389694,0.09911972284317017,0.04129846472755587,0.0,0.0,20527.8,1996.4,9105.1,41355.1
3220,843691520,0.08684,3.23974,25.122,0.0159933,0.019764753628776985,0.00029647130443165477,0.06752959638834,0.10368964821100235,0.05569720968042438,0.0,0.0,20525.3,1996.4,9105.1,41482.8
3230,846311680,0.08711,3.24548,25.277,0.0155729,0.019762992007247272,0.0002964448801087091,0.061792440712451935,0.09960177540779114,0.04931687514989395,0.0,0.0,20521.9,1996.4,9105.1,41610.4
3240,848931840,0.08738,3.36152,28.388,0.0155533,0.019761223902427294,0.0002964183585364094,0.06533431261777878,0.11241640895605087,0.06599324515623867,0.0,0.0,20528.0,1996.4,9105.1,41738.1
3250,851552000,0.08765,3.2521,25.448,0.015479,0.01975944931562518,0.0002963917397343777,0.06507521867752075,0.11633425205945969,0.07704284766869088,0.0,0.0,20330.2,1996.4,9105.1,41865.7
3260,854172160,0.08792,3.2671,25.825,0.0157471,0.01975766824815386,0.00029636502372230785,0.06616167724132538,0.11618728190660477,0.07401044938618005,0.0,0.0,20533.0,1996.4,9105.1,42000.3
3270,856792320,0.08819,3.26081,25.666,0.0156578,0.01975588070133105,0.0002963382105199657,0.06795231997966766,0.10102798789739609,0.05494391028256735,0.0,0.0,20537.2,1996.4,9105.1,42127.9
3280,859412480,0.08846,3.24618,25.298,0.0154386,0.019754086676479266,0.00029631130014718895,0.0630887821316719,0.10155372321605682,0.0516929435785257,0.0,0.0,20530.9,1996.4,9105.1,42255.5
3290,862032640,0.08873,3.15017,22.981,0.0154987,0.019752286174925818,0.0002962842926238872,0.06536746770143509,0.11150525510311127,0.07251151131748988,0.0,0.0,20525.9,1996.4,9105.1,42383.1
3300,864652800,0.089,3.29747,26.635,0.0152412,0.0197504791980028,0.00029625718797004195,0.0659051388502121,0.10527949780225754,0.057642860214651606,0.0,0.0,20533.5,1996.4,9105.1,42510.8
3310,867272960,0.08927,3.31111,27.001,0.0152447,0.019748665747047107,0.0002962299862057066,0.0662025436758995,0.11135730892419815,0.05215205373410872,0.0,0.0,20534.3,1996.4,9105.1,42638.3
3320,869893120,0.08954,3.18759,23.854,0.0156349,0.01974684582340042,0.00029620268735100627,0.06725095957517624,0.09797097742557526,0.04809710547426155,0.0,0.0,20535.7,1996.4,9105.1,42766.0
3330,872513280,0.08981,3.29266,26.504,0.015364,0.0197450194284092,0.00029617529142613797,0.06180068105459213,0.10866356641054153,0.05239935145597902,0.0,0.0,20428.4,1996.4,9105.1,42893.6
3340,875133440,0.09008,3.25951,25.639,0.0154073,0.019743186563424713,0.00029614779845137064,0.07179239392280579,0.120110884308815,0.07372475069761111,0.0,0.0,20515.0,1996.4,9105.1,43021.5
3350,877753600,0.09035,3.29424,26.538,0.0156709,0.019741347229802992,0.0002961202084470448,0.06473968178033829,0.10905202478170395,0.05649143044685149,0.0,0.0,20515.3,1996.4,9105.1,43149.3
3360,880373760,0.09061,3.161,23.231,0.0154983,0.019739501428904873,0.00029609252143357305,0.08858413994312286,0.12294105440378189,0.08755885278175168,0.0,0.0,20222.6,1996.4,9105.1,43277.4
3370,882993920,0.09088,3.28576,26.32,0.0154229,0.019737649162095965,0.00029606473743143944,0.06105989217758179,0.10268508642911911,0.04930041178042414,0.0,0.0,20528.1,1996.4,9105.1,43405.1
3380,885614080,0.09115,3.31629,27.141,0.0152497,0.019735790430746674,0.0002960368564612001,0.07304047793149948,0.11872569471597672,0.05633435977957115,0.0,0.0,20534.6,1996.4,9105.1,43538.9
3390,888234240,0.09142,3.36131,28.387,0.0153796,0.019733925236232172,0.00029600887854348254,0.07665767520666122,0.11581828445196152,0.0726340239909736,0.0,0.0,20519.6,1996.4,9105.1,43666.7
3400,890854400,0.09169,3.35865,28.32,0.0150808,0.019732053579932424,0.0002959808036989863,0.061313446611166,0.10675615817308426,0.05885929085384023,0.0,0.0,20523.4,1996.4,9105.1,43794.4
3410,893474560,0.09196,3.22246,24.711,0.0152052,0.019730175463232174,0.00029595263194848257,0.06560926139354706,0.09682217240333557,0.04644933892405582,0.0,0.0,20524.8,1996.4,9105.1,43921.9
3420,896094720,0.09223,3.25816,25.61,0.0151916,0.019728290887520945,0.0002959243633128141,0.06986107677221298,0.10017773509025574,0.049445252782102905,0.0,0.0,20521.7,1996.4,9105.1,44049.6
3430,898714880,0.0925,3.17021,23.454,0.01517,0.01972639985419303,0.0002958959978128954,0.06243942677974701,0.1117914468050003,0.05185536989454037,0.0,0.0,20525.0,1996.4,9105.1,44177.3
3440,901335040,0.09277,3.31862,27.209,0.015073,0.019724502364647522,0.0002958675354697128,0.0666402280330658,0.107284776866436,0.0526065019879445,0.0,0.0,20528.3,1996.4,9105.1,44304.9
3450,903955200,0.09304,3.33797,27.742,0.0150378,0.01972259842028827,0.000295838976304324,0.07669849693775177,0.1136663630604744,0.06250010658689013,0.0,0.0,20528.8,1996.4,9105.1,44432.5
3460,906575360,0.09331,3.21117,24.432,0.0152751,0.019720688022523903,0.0002958103203378585,0.06402724236249924,0.10465037822723389,0.0613789660127462,0.0,0.0,20423.7,1996.4,9105.1,44560.3
3470,909195520,0.09358,3.33978,27.793,0.0149983,0.019718771172767824,0.00029578156759151736,0.05927629396319389,0.10442595183849335,0.04712159987261088,0.0,0.0,20504.0,1996.4,9105.1,44688.0
3480,911815680,0.09385,3.3676,28.577,0.014988,0.01971684787243822,0.0002957527180865733,0.06800954043865204,0.10663700848817825,0.05889613090073046,0.0,0.0,20491.1,1996.4,9105.1,44815.8
3490,914435840,0.09412,3.21086,24.428,0.015134,0.01971491812295804,0.0002957237718443706,0.06045456603169441,0.09680434316396713,0.046673148965455144,0.0,0.0,20510.9,1996.4,9105.1,44943.7
3500,917056000,0.09439,3.1656,23.343,0.0152901,0.01971298192575501,0.0002956947288863251,0.0697801485657692,0.1036091074347496,0.054383297080594514,0.0,0.0,20517.0,1996.4,9105.1,45071.3
3510,919676160,0.09466,3.20509,24.284,0.0152631,0.019711039282261617,0.00029566558923392426,0.06222160533070564,0.10473107546567917,0.05853578822829188,0.0,0.0,20512.0,1996.4,9105.1,45206.2
3520,922296320,0.09493,3.25754,25.597,0.0150804,0.019709090193915126,0.0002956363529087268,0.08582470566034317,0.16476306319236755,0.1304546660681796,0.0,0.0,20505.8,1996.4,9105.1,45333.8
3530,924916480,0.0952,3.32981,27.51,0.0152718,0.01970713466215757,0.0002956070199323635,0.06787945330142975,0.10752875357866287,0.057811417535025514,0.0,0.0,20506.2,1996.4,9105.1,45461.6
3540,927536640,0.09547,3.28634,26.346,0.0150275,0.019705172688435742,0.00029557759032653613,0.062474559992551804,0.1055103987455368,0.05871188348899792,0.0,0.0,20511.2,1996.4,9105.1,45589.4
3550,930156800,0.09574,3.26205,25.713,0.0150552,0.019703204274201216,0.0002955480641130182,0.06955110281705856,0.10649513453245163,0.05268303039749055,0.0,0.0,20499.9,1996.4,9105.1,45717.1
3560,932776960,0.09601,3.23863,25.12,0.0149633,0.01970122942091031,0.0002955184413136546,0.07613763958215714,0.10247678309679031,0.0574363162299088,0.0,0.0,20501.3,1996.4,9105.1,45845.0
3570,935397120,0.09628,3.28532,26.319,0.0150139,0.019699248130024122,0.0002954887219503618,0.06511887907981873,0.11626099050045013,0.06793355927355517,0.0,0.0,20503.3,1996.4,9105.1,45972.8
3580,938017280,0.09655,3.38639,29.118,0.0150326,0.01969726040300851,0.0002954589060451276,0.06557751446962357,0.10124083608388901,0.04962859651891303,0.0,0.0,20508.7,1996.4,9105.1,46100.5
3590,940637440,0.09682,3.1592,23.206,0.0148092,0.01969526624133409,0.00029542899362001133,0.06871484220027924,0.10613176971673965,0.05180113483459959,0.0,0.0,19729.7,1996.4,9105.1,46230.7
3600,943257600,0.09709,3.23065,24.92,0.0149844,0.01969326564647624,0.00029539898469714353,0.07518748193979263,0.10231177508831024,0.053625325043452854,0.0,0.0,20209.1,1996.4,9105.1,46362.7
3610,945877760,0.09736,3.2342,25.007,0.0150473,0.019691258619915098,0.00029536887929872645,0.06381602585315704,0.09779243171215057,0.044543054442414375,0.0,0.0,19789.7,1996.4,9105.1,46493.8
3620,948497920,0.09763,3.27328,26.009,0.0148489,0.01968924516313556,0.0002953386774470334,0.06239086762070656,0.10626053810119629,0.04690104257910123,0.0,0.0,20211.3,1996.4,9105.1,46622.8
3630,951118080,0.0979,3.32986,27.52,0.0149654,0.01968722527762728,0.00029530837916440917,0.06739369034767151,0.10591233521699905,0.06007598410343068,0.0,0.0,20081.9,1996.4,9105.1,46759.6
3640,953738240,0.09817,3.29143,26.492,0.0145919,0.019685198964884673,0.00029527798447327003,0.06712204962968826,0.12032193690538406,0.08133367082917962,0.0,0.0,19145.5,1996.4,9105.1,46894.0
3650,956358400,0.09844,3.23059,24.919,0.0149425,0.01968316622640689,0.0002952474933961033,0.0674147829413414,0.12533889710903168,0.08580383997175543,0.0,0.0,19682.8,1996.4,9105.1,47028.0
3660,958978560,0.09871,3.2859,26.344,0.0146498,0.01968112706369787,0.00029521690595546803,0.06290221214294434,0.09933733195066452,0.048467582791608566,0.0,0.0,19900.8,1996.4,9105.1,47160.7
3670,961598720,0.09898,3.31535,27.132,0.0146354,0.01967908147826627,0.00029518622217399406,0.06687602400779724,0.1015978455543518,0.051988344845936806,0.0,0.0,20163.1,1996.4,9105.1,47292.6
3680,964218880,0.09924,3.32581,27.417,0.0146478,0.019677029471625522,0.0002951554420743828,0.06741892546415329,0.10487444698810577,0.05333617577719101,0.0,0.0,19525.3,1996.4,9105.1,47423.2
3690,966839040,0.09951,3.2159,24.555,0.0149643,0.019674971045293803,0.000295124565679407,0.06469348073005676,0.12680919468402863,0.09079890230594685,0.0,0.0,20059.1,1996.4,9105.1,47554.1
3700,969459200,0.09978,3.23762,25.098,0.0148201,0.019672906200794024,0.00029509359301191037,0.06457185745239258,0.12534554302692413,0.08436222647814183,0.0,0.0,19919.0,1996.4,9105.1,47685.7
3710,972079360,0.10005,3.09253,21.705,0.0149632,0.019670834939653874,0.0002950625240948081,0.06717553734779358,0.10424236953258514,0.06017668392380212,0.0,0.0,19907.3,1996.4,9105.1,47817.1
3720,974699520,0.10032,3.20134,24.193,0.0152561,0.019668757263405764,0.0002950313589510864,0.07081179320812225,0.11018053442239761,0.0664386502318527,0.0,0.0,19896.6,1996.4,9105.1,47949.2
3730,977319680,0.10059,3.25684,25.584,0.0148752,0.019666673173586863,0.00029500009760380293,0.06165796518325806,0.09905926138162613,0.04767553446667641,0.0,0.0,19674.6,1996.4,9105.1,48081.3
3740,979939840,0.10086,3.22599,24.81,0.0147271,0.019664582671739084,0.00029496874007608624,0.06651255488395691,0.1300242841243744,0.08856433715904845,0.0,0.0,19535.5,1996.4,9105.1,48213.9
3750,982560000,0.10113,3.2155,24.553,0.0146753,0.01966248575940908,0.0002949372863911362,0.0707499161362648,0.10401000827550888,0.054232575657626264,0.0,0.0,19432.6,1996.4,9105.1,48344.3
3760,985180160,0.1014,3.28816,26.398,0.0148776,0.01966038243814825,0.00029490573657222377,0.07306583225727081,0.10428261756896973,0.05542981902010522,0.0,0.0,19681.6,1996.4,9105.1,48484.4
3770,987800320,0.10167,3.30397,26.827,0.0145669,0.019658272709512738,0.00029487409064269104,0.0646808072924614,0.11039429157972336,0.06539739294994056,0.0,0.0,19734.1,1996.4,9105.1,48615.9
3780,990420480,0.10194,3.1911,23.961,0.0146816,0.019656156575063418,0.00029484234862595126,0.06304555386304855,0.11041545867919922,0.05611239877946824,0.0,0.0,19821.0,1996.4,9105.1,48747.1
3790,993040640,0.10221,3.11251,22.147,0.0148209,0.019654034036365915,0.0002948105105454887,0.06591111421585083,0.09827248007059097,0.04762622894520527,0.0,0.0,19657.5,1996.4,9105.1,48878.5
3800,995660800,0.10248,3.36065,28.393,0.0145211,0.019651905094990582,0.00029477857642485873,0.06855908036231995,0.10100553184747696,0.050553101366301596,0.0,0.0,19999.0,1996.4,9105.1,49009.8
3810,998280960,0.10275,3.15069,23.016,0.0144876,0.019649769752512522,0.0002947465462876878,0.06599759310483932,0.10330085456371307,0.05806944207734135,0.0,0.0,19562.1,1996.4,9105.1,49143.0
3820,1000901120,0.10302,3.23393,25.013,0.0145259,0.019647628010511557,0.0002947144201576733,0.06625848263502121,0.12080568820238113,0.0713440883178353,0.0,0.0,19683.9,1996.4,9105.1,49276.1
3830,1003521280,0.10329,3.33452,27.661,0.0145111,0.019645479870572257,0.00029468219805858385,0.07041820883750916,0.1712159514427185,0.14554907627840663,0.0,0.0,19274.3,1996.4,9105.1,49409.5
3840,1006141440,0.10356,3.3508,28.118,0.014379,0.01964332533428392,0.0002946498800142588,0.06730859726667404,0.11683063209056854,0.07571986685726662,0.0,0.0,19782.9,1996.4,9105.1,49543.2
3850,1008761600,0.10383,3.29636,26.63,0.014313,0.019641164403240575,0.0002946174660486086,0.06625448167324066,0.10968761891126633,0.0599352743673317,0.0,0.0,19596.7,1996.4,9105.1,49676.3
3860,1011381760,0.1041,3.14736,22.939,0.0145202,0.01963899707904099,0.00029458495618561487,0.0874951034784317,0.13908794522285461,0.08935226226939434,0.0,0.0,19928.5,1996.4,9105.1,49808.9
3870,1014001920,0.10437,3.20497,24.299,0.0145196,0.019636823363288657,0.00029455235044932983,0.07110582292079926,0.12068227678537369,0.07702422731935123,0.0,0.0,20051.4,1996.4,9105.1,49941.1
3880,1016622080,0.10464,3.17712,23.63,0.014587,0.019634643257591792,0.0002945196488638769,0.068231500685215,0.0986064150929451,0.052874471879416546,0.0,0.0,20161.0,1996.4,9105.1,50078.5
3890,1019242240,0.10491,3.29526,26.603,0.0142408,0.019632456763563347,0.0002944868514534502,0.06786775588989258,0.11355085670948029,0.05533620988379202,0.0,0.0,19966.2,1996.4,9105.1,50208.6
3900,1021862400,0.10518,3.26968,25.926,0.0144391,0.019630263882821,0.00029445395824231495,0.069841668009758,0.10671117156744003,0.06268263147687413,0.0,0.0,20149.8,1996.4,9105.1,50340.8
3910,1024482560,0.10545,3.19666,24.1,0.0144274,0.019628064616987146,0.00029442096925480716,0.06941747665405273,0.1695174127817154,0.14400082007207865,0.0,0.0,19969.4,1996.4,9105.1,50472.8
3920,1027102720,0.10572,3.23861,25.133,0.0144211,0.01962585896768891,0.00029438788451533366,0.06991380453109741,0.12798447906970978,0.0823281079780011,0.0,0.0,20078.1,1996.4,9105.1,50603.8
3930,1029722880,0.10599,3.18625,23.854,0.0143097,0.019623646936558145,0.0002943547040483721,0.06479816138744354,0.10377098619937897,0.058470408091836935,0.0,0.0,20378.1,1996.4,9105.1,50734.1
3940,1032343040,0.10626,3.25994,25.677,0.0143581,0.019621428525231414,0.0002943214278784712,0.06869587302207947,0.11034000664949417,0.06495614439963315,0.0,0.0,20036.7,1996.4,9105.1,50865.4
3950,1034963200,0.10653,3.25219,25.48,0.0142991,0.019619203735350012,0.0002942880560302501,0.06734529882669449,0.11188843846321106,0.0685797436174,0.0,0.0,20303.5,1996.4,9105.1,50995.8
3960,1037583360,0.1068,3.25335,25.511,0.0142377,0.01961697256855994,0.00029425458852839906,0.07036517560482025,0.10336194932460785,0.05339815357510881,0.0,0.0,20125.1,1996.4,9105.1,51125.9
3970,1040203520,0.10707,3.2409,25.191,0.0144118,0.01961473502651193,0.0002942210253976789,0.0640455111861229,0.10940758883953094,0.060744014100523915,0.0,0.0,20088.4,1996.4,9105.1,51256.3
3980,1042823680,0.10734,3.26606,25.844,0.0139767,0.019612491110861423,0.00029418736666292133,0.07116024196147919,0.13583315908908844,0.10302834612014877,0.0,0.0,20273.9,1996.4,9105.1,51387.6
3990,1045443840,0.10761,3.3017,26.774,0.0142539,0.01961024082326858,0.00029415361234902865,0.06893452256917953,0.12587222456932068,0.08710258465786865,0.0,0.0,20103.7,1996.4,9105.1,51518.5
4000,1048064000,0.10787,3.32637,27.447,0.0141253,0.019607984165398266,0.000294119762480974,0.06781890988349915,0.11499100178480148,0.07067164471786004,0.0,0.0,19982.1,1996.4,9105.1,51648.8
4010,1050684160,0.10814,3.17498,23.59,0.0141753,0.01960572113892008,0.00029408581708380115,0.0668070912361145,0.09835287183523178,0.05273022254426159,0.0,0.0,20260.0,1996.4,9105.1,51785.8
4020,1053304320,0.10841,3.31986,27.268,0.014161,0.019603451745508305,0.00029405177618262456,0.06789951771497726,0.1282997727394104,0.08824396018429843,0.0,0.0,19940.2,1996.4,9105.1,51916.1
4030,1055924480,0.10868,3.32054,27.288,0.0141085,0.01960117598684196,0.0002940176398026294,0.07056380063295364,0.1137595847249031,0.06396048407034735,0.0,0.0,20458.4,1996.4,9105.1,52045.5
4040,1058544640,0.10895,3.16141,23.27,0.0142556,0.01959889386460476,0.00029398340796907133,0.0761265680193901,0.11363735795021057,0.0666047168948952,0.0,0.0,20411.6,1996.4,9105.1,52174.9
4050,1061164800,0.10922,3.28773,26.407,0.0141111,0.01959660538048513,0.0002939490807072769,0.07002492994070053,0.11285523325204849,0.06801519103412068,0.0,0.0,20328.0,1996.4,9105.1,52304.7
4060,1063784960,0.10949,3.29004,26.466,0.0141635,0.0195943105361762,0.000293914658042643,0.07080994546413422,0.11084733158349991,0.07055525164431278,0.0,0.0,19881.6,1996.4,9105.1,52435.4
4070,1066405120,0.10976,3.2369,25.1,0.0140225,0.019592009333375814,0.00029388014000063717,0.06297881156206131,0.13365092873573303,0.10217007090354782,0.0,0.0,19818.5,1996.4,9105.1,52566.7
4080,1069025280,0.11003,3.18174,23.755,0.0139354,0.019589701773786508,0.0002938455266067976,0.06379971653223038,0.10978975147008896,0.06560460569813402,0.0,0.0,20128.7,1996.4,9105.1,52697.3
4090,1071645440,0.1103,3.25729,25.615,0.0141084,0.019587387859115533,0.000293810817886733,0.06716756522655487,0.1215156614780426,0.08039589453773545,0.0,0.0,20511.2,1996.4,9105.1,52828.0
4100,1074265600,0.11057,3.2095,24.422,0.0140146,0.019585067591074833,0.00029377601386612243,0.0719762071967125,0.1575448364019394,0.13050497872185357,0.0,0.0,20153.2,1996.4,9105.1,52957.7
4110,1076885760,0.11084,3.12115,22.356,0.0140445,0.019582740971381057,0.0002937411145707158,0.06426461040973663,0.10559885203838348,0.05453246327399467,0.0,0.0,20423.3,1996.4,9105.1,53087.1
